Date,Price,Open,High,Low,Volume,Chg%
8-Sep-17,"2,461.43","2,462.25","2,467.11","2,459.40",0,-0.15%
7-Sep-17,"2,465.10","2,468.06","2,468.62","2,460.29",0,-0.02%
6-Sep-17,"2,465.54","2,463.83","2,469.64","2,459.20",0,0.31%
5-Sep-17,"2,457.85","2,470.35","2,471.97","2,446.55",0,-0.76%
1-Sep-17,"2,476.55","2,474.42","2,480.38","2,473.85",0,0.20%
31-Aug-17,"2,471.65","2,462.65","2,475.01","2,462.65",0,0.57%
30-Aug-17,"2,457.59","2,446.06","2,460.31","2,443.77",0,0.46%
29-Aug-17,"2,446.30","2,431.94","2,449.19","2,428.20",0,0.08%
28-Aug-17,"2,444.24","2,447.35","2,449.12","2,439.03",0,0.05%
25-Aug-17,"2,443.05","2,444.72","2,453.96","2,442.22",0,0.17%
24-Aug-17,"2,438.97","2,447.91","2,450.39","2,436.19",0,-0.21%
23-Aug-17,"2,444.04","2,444.88","2,448.91","2,441.42",0,-0.35%
22-Aug-17,"2,452.51","2,433.75","2,454.77","2,433.67",0,0.99%
21-Aug-17,"2,428.37","2,425.50","2,430.58","2,417.35",0,0.12%
18-Aug-17,"2,425.55","2,427.64","2,440.27","2,420.69",0,-0.18%
17-Aug-17,"2,430.01","2,462.95","2,465.02","2,430.01",0,-1.54%
16-Aug-17,"2,468.11","2,468.63","2,474.93","2,463.86",0,0.14%
15-Aug-17,"2,464.61","2,468.66","2,468.90","2,461.61",0,-0.05%
14-Aug-17,"2,465.84","2,454.96","2,468.22","2,454.96",0,1.00%
11-Aug-17,"2,441.32","2,441.04","2,448.09","2,437.85",0,0.13%
10-Aug-17,"2,438.21","2,465.38","2,465.38","2,437.75",0,-1.45%
9-Aug-17,"2,474.02","2,465.35","2,474.41","2,462.08",0,-0.04%
8-Aug-17,"2,474.92","2,478.35","2,490.87","2,470.32",0,-0.24%
7-Aug-17,"2,480.91","2,477.14","2,480.95","2,475.88",0,0.16%
4-Aug-17,"2,476.83","2,476.88","2,480.00","2,472.08",0,0.19%
3-Aug-17,"2,472.16","2,476.03","2,476.03","2,468.85",0,-0.22%
2-Aug-17,"2,477.57","2,480.38","2,480.38","2,466.48",0,0.05%
1-Aug-17,"2,476.35","2,477.10","2,478.51","2,471.14",0,0.24%
31-Jul-17,"2,470.30","2,475.94","2,477.96","2,468.53",0,-0.07%
28-Jul-17,"2,472.10","2,469.12","2,473.53","2,464.66",0,-0.13%
27-Jul-17,"2,475.42","2,482.76","2,484.04","2,459.93",0,-0.10%
26-Jul-17,"2,477.83","2,479.97","2,481.69","2,474.94",0,0.03%
25-Jul-17,"2,477.13","2,477.88","2,481.24","2,474.91",0,0.29%
24-Jul-17,"2,469.91","2,472.04","2,473.10","2,466.32",0,-0.11%
21-Jul-17,"2,472.54","2,467.40","2,472.54","2,465.06",0,-0.04%
20-Jul-17,"2,473.45","2,475.56","2,477.62","2,468.43",0,-0.02%
19-Jul-17,"2,473.83","2,463.85","2,473.83","2,463.85",0,0.54%
18-Jul-17,"2,460.61","2,455.88","2,460.92","2,450.34",0,0.06%
17-Jul-17,"2,459.14","2,459.50","2,462.82","2,457.16",0,-0.01%
14-Jul-17,"2,459.27","2,449.16","2,463.54","2,446.69",0,0.47%
13-Jul-17,"2,447.83","2,444.99","2,449.32","2,441.69",0,0.19%
12-Jul-17,"2,443.25","2,435.75","2,445.76","2,435.75",0,0.73%
11-Jul-17,"2,425.53","2,427.35","2,429.30","2,412.79",0,-0.08%
10-Jul-17,"2,427.43","2,424.51","2,432.00","2,422.27",0,0.09%
7-Jul-17,"2,425.18","2,413.52","2,426.92","2,413.52",0,0.64%
6-Jul-17,"2,409.75","2,423.44","2,424.28","2,407.70",0,-0.94%
5-Jul-17,"2,432.54","2,430.78","2,434.90","2,422.05",0,0.15%
3-Jul-17,"2,429.01","2,431.39","2,439.17","2,428.69",0,0.23%
30-Jun-17,"2,423.41","2,429.20","2,432.71","2,421.65",0,0.15%
29-Jun-17,"2,419.70","2,442.38","2,442.73","2,405.70",0,-0.86%
28-Jun-17,"2,440.69","2,428.70","2,442.97","2,428.02",0,0.88%
27-Jun-17,"2,419.38","2,436.34","2,440.15","2,419.38",0,-0.81%
26-Jun-17,"2,439.07","2,443.32","2,450.42","2,437.03",0,0.03%
23-Jun-17,"2,438.30","2,434.65","2,441.40","2,431.11",0,0.16%
22-Jun-17,"2,434.50","2,437.40","2,441.62","2,433.27",0,-0.05%
21-Jun-17,"2,435.61","2,439.31","2,442.23","2,430.74",0,-0.06%
20-Jun-17,"2,437.03","2,450.66","2,450.66","2,436.60",0,-0.67%
19-Jun-17,"2,453.46","2,442.55","2,453.82","2,441.79",0,0.83%
16-Jun-17,"2,433.15","2,431.24","2,433.15","2,422.88",0,0.03%
15-Jun-17,"2,432.46","2,424.14","2,433.95","2,418.53",0,-0.22%
14-Jun-17,"2,437.92","2,443.75","2,443.75","2,428.34",0,-0.10%
13-Jun-17,"2,440.35","2,434.15","2,441.49","2,431.28",0,0.45%
12-Jun-17,"2,429.39","2,425.88","2,430.38","2,419.97",0,-0.10%
9-Jun-17,"2,431.77","2,436.39","2,446.20","2,415.70",0,-0.08%
8-Jun-17,"2,433.79","2,434.27","2,439.27","2,427.94",0,0.03%
7-Jun-17,"2,433.14","2,432.03","2,435.28","2,424.75",0,0.16%
6-Jun-17,"2,429.33","2,431.92","2,436.21","2,428.12",0,-0.28%
5-Jun-17,"2,436.10","2,437.83","2,439.55","2,434.32",0,-0.12%
2-Jun-17,"2,439.07","2,431.28","2,440.23","2,427.71",0,0.37%
1-Jun-17,"2,430.06","2,415.65","2,430.06","2,413.54",0,0.76%
31-May-17,"2,411.80","2,415.63","2,415.99","2,403.59",0,-0.05%
30-May-17,"2,412.91","2,411.67","2,415.26","2,409.43",0,-0.12%
26-May-17,"2,415.82","2,414.50","2,416.68","2,412.20",0,0.03%
25-May-17,"2,415.07","2,409.54","2,418.71","2,408.01",0,0.44%
24-May-17,"2,404.39","2,401.41","2,405.58","2,397.99",0,0.25%
23-May-17,"2,398.42","2,397.04","2,400.85","2,393.88",0,0.18%
22-May-17,"2,394.02","2,387.21","2,395.46","2,386.92",0,0.52%
19-May-17,"2,381.73","2,371.37","2,389.06","2,370.43",0,0.68%
18-May-17,"2,365.72","2,354.69","2,375.74","2,352.72",0,0.37%
17-May-17,"2,357.03","2,382.95","2,384.87","2,356.21",0,-1.82%
16-May-17,"2,400.67","2,404.55","2,405.77","2,396.05",0,-0.07%
15-May-17,"2,402.32","2,393.98","2,404.05","2,393.94",0,0.48%
12-May-17,"2,390.90","2,392.44","2,392.44","2,387.19",0,-0.15%
11-May-17,"2,394.44","2,394.84","2,395.72","2,381.74",0,-0.22%
10-May-17,"2,399.63","2,396.79","2,399.74","2,392.79",0,0.11%
9-May-17,"2,396.92","2,401.58","2,403.87","2,392.44",0,-0.10%
8-May-17,"2,399.38","2,399.94","2,401.36","2,393.92",0,0.00%
5-May-17,"2,399.29","2,392.37","2,399.29","2,389.38",0,0.41%
4-May-17,"2,389.52","2,389.79","2,391.43","2,380.35",0,0.06%
3-May-17,"2,388.13","2,386.50","2,389.82","2,379.75",0,-0.13%
2-May-17,"2,391.17","2,391.05","2,392.93","2,385.82",0,0.12%
1-May-17,"2,388.33","2,388.50","2,394.49","2,384.83",0,0.17%
28-Apr-17,"2,384.20","2,393.68","2,393.68","2,382.36",0,-0.19%
27-Apr-17,"2,388.77","2,389.70","2,392.10","2,382.68",0,0.06%
